id,name,component,type,language,module,source_file,source_line,table_name,column_type,nullable,primary_key,foreign_key,from_table,to_table,cardinality,tags,description
java_method_9e4c2e7e10509420,equals,EntitySetHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImpl.java,280,,,,,,,,,,boolean equals(Object o)
java_method_2ca45acfd4decee7,forEach,EntitySetHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImpl.java,274,,,,,,,,,,void forEach(Consumer<? super Entity> action)
java_method_e9472e1a338a33ae,hashCode,EntitySetHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImpl.java,288,,,,,,,,,,int hashCode()
java_method_d3a5131e99c36e9c,isEmpty,EntitySetHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImpl.java,172,,,,,,,,,,boolean isEmpty()
java_method_dc9219443029a5cb,iterator,EntitySetHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImpl.java,184,,,,,,,,,,Iterator<Entity> iterator()
java_method_e90a9b1b6cf86472,name,EntitySetHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImpl.java,138,,,,,,,,,,"Returns the name of this hierarchy in the catalog.

@return the name of the hierarchy
"
java_method_f4a9949ddf2c24ff,parallelStream,EntitySetHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImpl.java,268,,,,,,,,,,Stream<Entity> parallelStream()
java_method_7363687700462db8,remove,EntitySetHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImpl.java,208,,,,,,,,,,boolean remove(Object o)
java_method_9ddcea33aefb5f97,removeAll,EntitySetHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImpl.java,232,,,,,,,,,,boolean removeAll(Collection<?> c)
java_method_7efa82bb8e338fb6,removeIf,EntitySetHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImpl.java,256,,,,,,,,,,boolean removeIf(Predicate<? super Entity> filter)
java_method_0f08474be15bf293,retainAll,EntitySetHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImpl.java,226,,,,,,,,,,boolean retainAll(Collection<?> c)
java_method_2e876cbe8b525440,size,EntitySetHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImpl.java,166,,,,,,,,,,int size()
java_method_e7336d5d15782dbb,spliterator,EntitySetHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImpl.java,244,,,,,,,,,,Spliterator<Entity> spliterator()
java_method_f943d32a52e9799a,stream,EntitySetHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImpl.java,262,,,,,,,,,,Stream<Entity> stream()
java_method_3dcf74f23ba314fa,toArray,EntitySetHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImpl.java,190,,,,,,,,,,Object[] toArray()
java_method_620c789d04f6ee7d,toArray,EntitySetHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImpl.java,196,,,,,,,,,,T[] toArray(T[] a)
java_method_2aac199ef464a4fc,toArray,EntitySetHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImpl.java,250,,,,,,,,,,T[] toArray(IntFunction<T[]> generator)
java_method_009f5dc409956eab,type,EntitySetHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImpl.java,147,,,,,,,,,,"{@inheritDoc}
"
java_method_916f3de9c250fae7,version,EntitySetHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImpl.java,158,,,,,,,,,,"Returns the version number of this hierarchy.

@return the version number
"
java_method_7184999efa93fc45,addAll_Collection_AddsAllUniqueEntities,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,241,,,,,,,,,,void addAll_Collection_AddsAllUniqueEntities()
java_method_0946fe9dc490d5a8,add_DuplicateEntity_ReturnsFalse,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,63,,,,,,,,,,void add_DuplicateEntity_ReturnsFalse()
java_method_fb033c9a54767bf8,add_LargeNumberOfEntities_HandlesCorrectly,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,342,,,,,,,,,,void add_LargeNumberOfEntities_HandlesCorrectly()
java_method_00a9fcbe34867dd6,add_MultipleEntities_AddsAllUniqueEntities,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,75,,,,,,,,,,void add_MultipleEntities_AddsAllUniqueEntities()
java_method_94eb6cec7c3d17ad,add_NewEntity_AddsEntity,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,53,,,,,,,,,,void add_NewEntity_AddsEntity()
java_method_2c67554674ccc0d4,add_NullEntity_AddsNull,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,88,,,,,,,,,,void add_NullEntity_AddsNull()
java_method_a520d62b14d889d7,clear_PopulatedSet_RemovesAllEntities,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,142,,,,,,,,,,void clear_PopulatedSet_RemovesAllEntities()
java_method_c1972b22e0fba354,constructor_ValidHierarchyDef_CreatesEmptySet,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,34,,,,,,,,,,void constructor_ValidHierarchyDef_CreatesEmptySet()
java_method_fd409d9d996274fe,containsAll_AllPresent_ReturnsTrue,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,289,,,,,,,,,,void containsAll_AllPresent_ReturnsTrue()
java_method_b51656bf413bcf2e,containsAll_SomeMissing_ReturnsFalse,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,301,,,,,,,,,,void containsAll_SomeMissing_ReturnsFalse()
java_method_ab998cce5c95af01,contains_ExistingEntity_ReturnsTrue,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,119,,,,,,,,,,void contains_ExistingEntity_ReturnsTrue()
java_method_c5a7b761ddd62f62,contains_NonExistentEntity_ReturnsFalse,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,127,,,,,,,,,,void contains_NonExistentEntity_ReturnsFalse()
java_method_db451949f0f8ed5a,contains_NullEntity_WorksCorrectly,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,133,,,,,,,,,,void contains_NullEntity_WorksCorrectly()
java_method_a3dabf06300cc67a,equals_SameEntities_ReturnsTrue,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,327,,,,,,,,,,void equals_SameEntities_ReturnsTrue()
java_method_cb13bab07dbd9907,hashCode_SameEntities_ProducesSameHashCode,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,312,,,,,,,,,,void hashCode_SameEntities_ProducesSameHashCode()
java_method_b2bfd3e1e983d568,isEmpty_EmptySet_ReturnsTrue,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,159,,,,,,,,,,void isEmpty_EmptySet_ReturnsTrue()
java_method_1a0523829c38df8d,isEmpty_PopulatedSet_ReturnsFalse,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,165,,,,,,,,,,void isEmpty_PopulatedSet_ReturnsFalse()
java_method_346c67f042c2cfba,iterator_EmptySet_HasNoElements,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,189,,,,,,,,,,void iterator_EmptySet_HasNoElements()
java_method_97724a4bb1494dca,iterator_PopulatedSet_IteratesOverAllEntities,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,197,,,,,,,,,,void iterator_PopulatedSet_IteratesOverAllEntities()
java_method_6eb61899b7bead96,name_Always_ReturnsHierarchyName,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,47,,,,,,,,,,void name_Always_ReturnsHierarchyName()
java_method_de50c8e1aac817ba,removeAll_Collection_RemovesSpecifiedEntities,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,255,,,,,,,,,,void removeAll_Collection_RemovesSpecifiedEntities()
java_method_17c9aa3716632136,remove_ExistingEntity_RemovesEntity,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,98,,,,,,,,,,void remove_ExistingEntity_RemovesEntity()
java_method_79d5a24d77a4abd8,remove_NonExistentEntity_ReturnsFalse,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,110,,,,,,,,,,void remove_NonExistentEntity_ReturnsFalse()
java_method_158bab8602901245,retainAll_Collection_KeepsOnlySpecifiedEntities,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,272,,,,,,,,,,void retainAll_Collection_KeepsOnlySpecifiedEntities()
java_method_97db4477815eb5de,setUp,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,23,,,,,,,,,,void setUp()
java_method_b942ff733aaea2eb,size_EmptySet_ReturnsZero,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,173,,,,,,,,,,void size_EmptySet_ReturnsZero()
java_method_7422c302a9dd9008,size_PopulatedSet_ReturnsCorrectCount,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,179,,,,,,,,,,void size_PopulatedSet_ReturnsCorrectCount()
java_method_affd0914f481f281,toArray_PopulatedSet_ReturnsAllEntities,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,215,,,,,,,,,,void toArray_PopulatedSet_ReturnsAllEntities()
java_method_d6fbe403059c69e2,toArray_WithTypedArray_ReturnsTypedArray,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,228,,,,,,,,,,void toArray_WithTypedArray_ReturnsTypedArray()
java_method_d19898b9f64432bf,uniqueness_SameEntityMultipleTimes_StaysUnique,EntitySetHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntitySetHierarchyImplTest.java,361,,,,,,,,,,void uniqueness_SameEntityMultipleTimes_StaysUnique()
java_method_d78c441e0a8976ea,catalog,EntityTreeHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityTreeHierarchyImpl.java,116,,,,,,,,,,"Returns the Catalog that owns this hierarchy.

@return the parent catalog
"
java_method_66002ae20f540b8c,name,EntityTreeHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityTreeHierarchyImpl.java,127,,,,,,,,,,"Returns the name of this hierarchy in the catalog.

@return the name of the hierarchy
"
java_method_fa6b5f75630128c8,root,EntityTreeHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityTreeHierarchyImpl.java,147,,,,,,,,,,"Returns the root node of this tree hierarchy.

@return the root node of the tree
"
java_method_bde05589f9f0ba57,setRoot,EntityTreeHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityTreeHierarchyImpl.java,169,,,,,,,,,,"Set a new root node.

@param newRoot the new root
"
java_method_e3c695ac25f55c4d,type,EntityTreeHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityTreeHierarchyImpl.java,136,,,,,,,,,,"{@inheritDoc}
"
java_method_e848e93fdf4abfb1,version,EntityTreeHierarchyImpl,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\impl\basic\EntityTreeHierarchyImpl.java,158,,,,,,,,,,"Returns the version number of this hierarchy.

@return the version number
"
java_method_ff458f70f2250133,constructor_NullRootEntity_AcceptsNull,EntityTreeHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityTreeHierarchyImplTest.java,52,,,,,,,,,,void constructor_NullRootEntity_AcceptsNull()
java_method_ad35fe6745331608,constructor_ValidParameters_CreatesTreeWithRoot,EntityTreeHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityTreeHierarchyImplTest.java,36,,,,,,,,,,void constructor_ValidParameters_CreatesTreeWithRoot()
java_method_bce929e529f4e25a,def_Always_ReturnsHierarchyDef,EntityTreeHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityTreeHierarchyImplTest.java,63,,,,,,,,,,void def_Always_ReturnsHierarchyDef()
java_method_f3af500f865f7db2,leafNodeImpl_Constructor_WithValueAndParent_CreatesLeafWithParent,EntityTreeHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityTreeHierarchyImplTest.java,174,,,,,,,,,,void leafNodeImpl_Constructor_WithValueAndParent_CreatesLeafWithParent()
java_method_9dcdcda7ce031a38,leafNodeImpl_Constructor_WithValueOnly_CreatesLeafWithNoParent,EntityTreeHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityTreeHierarchyImplTest.java,163,,,,,,,,,,void leafNodeImpl_Constructor_WithValueOnly_CreatesLeafWithNoParent()
java_method_158ea9ae214c88b4,leafNodeImpl_ContainsKey_AlwaysReturnsFalse,EntityTreeHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityTreeHierarchyImplTest.java,238,,,,,,,,,,void leafNodeImpl_ContainsKey_AlwaysReturnsFalse()
java_method_271ff3ac81121aa7,leafNodeImpl_ContainsValue_AlwaysReturnsFalse,EntityTreeHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityTreeHierarchyImplTest.java,249,,,,,,,,,,void leafNodeImpl_ContainsValue_AlwaysReturnsFalse()
java_method_4740862136eab40e,leafNodeImpl_EntrySet_ReturnsEmptySet,EntityTreeHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityTreeHierarchyImplTest.java,209,,,,,,,,,,void leafNodeImpl_EntrySet_ReturnsEmptySet()
java_method_1a4993e7fca711ae,leafNodeImpl_Get_AlwaysReturnsNull,EntityTreeHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityTreeHierarchyImplTest.java,260,,,,,,,,,,void leafNodeImpl_Get_AlwaysReturnsNull()
java_method_accc478a35562595,leafNodeImpl_IsEmpty_AlwaysReturnsTrue,EntityTreeHierarchyImplTest,method,java,net.netbeing.cheap.impl.basic,D:\src\claude\cheap\cheap-core\src\test\java\net\netbeing\cheap\impl\basic\EntityTreeHierarchyImplTest.java,229,,,,,,,,,,void leafNodeImpl_IsEmpty_AlwaysReturnsTrue()
